instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10051,28-02-2012,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0,15,291,306
10052,28-02-2012,1,1,2,20,0,2,1,1,0.4,0.4091,0.3,0.1343,2,202,204
10053,28-02-2012,1,1,2,21,0,2,1,1,0.34,0.3485,0.46,0.1045,10,178,188
10054,28-02-2012,1,1,2,22,0,2,1,1,0.34,0.3485,0.46,0.1045,6,95,101
10055,28-02-2012,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,4,61,65
10056,29-02-2012,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,2,30,32
10057,29-02-2012,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6
10058,29-02-2012,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,0,4,4
10059,29-02-2012,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2
10060,29-02-2012,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29
10061,29-02-2012,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104
10062,29-02-2012,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,11,242,253
10063,29-02-2012,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,2,114,116
10064,29-02-2012,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38
10065,29-02-2012,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,0,10,10
10066,29-02-2012,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,1,9,10
10067,29-02-2012,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,1,69,70
10068,29-02-2012,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,4,72,76
10069,29-02-2012,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,2,54,56
10070,29-02-2012,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,3,87,90
10071,29-02-2012,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,5,162,167
10072,29-02-2012,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,7,246,253
10073,29-02-2012,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0,11,181,192
10074,29-02-2012,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,0,102,102
10075,29-02-2012,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,2,95,97
10076,29-02-2012,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,0,39,39
10077,29-02-2012,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,2,53,55
10078,29-02-2012,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,3,30,33
10079,01-03-2012,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0,1,10,11
10080,01-03-2012,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,0,12,12
10081,01-03-2012,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6,6
10082,01-03-2012,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3
10083,01-03-2012,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,0,5,5
10084,01-03-2012,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18
10085,01-03-2012,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0,2,107,109
10086,01-03-2012,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,8,296,304
10087,01-03-2012,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,15,579,594
10088,01-03-2012,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,5,281,286
10089,01-03-2012,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,11,122,133
10090,01-03-2012,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,19,149,168
10091,01-03-2012,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,16,204,220
10092,01-03-2012,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,24,187,211
10093,01-03-2012,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,37,174,211
10094,01-03-2012,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223
10095,01-03-2012,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,38,323,361
10096,01-03-2012,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,49,551,600
10097,01-03-2012,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,27,498,525
10098,01-03-2012,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,11,317,328
10099,01-03-2012,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,12,242,254
10100,01-03-2012,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,7,190,197
10101,01-03-2012,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123,126
10102,01-03-2012,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,9,76,85
10103,02-03-2012,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,1,45,46
10104,02-03-2012,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20
10105,02-03-2012,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,2,4,6
10106,02-03-2012,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,0,3,3
10107,02-03-2012,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0,0,2,2
10108,02-03-2012,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0,0,24,24
10109,02-03-2012,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0,4,88,92
10110,02-03-2012,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0,4,258,262
10111,02-03-2012,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549
10112,02-03-2012,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0,15,299,314
10113,02-03-2012,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,14,118,132
10114,02-03-2012,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194
10115,02-03-2012,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,40,194,234
10116,02-03-2012,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,31,191,222
10117,02-03-2012,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,29,176,205
10118,02-03-2012,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,5,73,78
10119,02-03-2012,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,1,49,50
10120,02-03-2012,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128
10121,02-03-2012,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,6,154,160
10122,02-03-2012,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,12,162,174
10123,02-03-2012,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100
10124,02-03-2012,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101
10125,02-03-2012,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0,6,69,75
10126,02-03-2012,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0,4,19,23
10127,03-03-2012,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22
10128,03-03-2012,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0,0,44,44
10129,03-03-2012,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38
10130,03-03-2012,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21
10131,03-03-2012,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2
10132,03-03-2012,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2
10133,03-03-2012,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7
10134,03-03-2012,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16
10135,03-03-2012,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0,2,46,48
10136,03-03-2012,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94
10137,03-03-2012,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0,31,137,168
10138,03-03-2012,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214
10139,03-03-2012,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299
10140,03-03-2012,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339
10141,03-03-2012,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430
10142,03-03-2012,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,145,254,399
10143,03-03-2012,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,167,300,467
10144,03-03-2012,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,106,279,385
10145,03-03-2012,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,53,250,303
10146,03-03-2012,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,34,191,225
10147,03-03-2012,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,28,121,149
10148,03-03-2012,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,24,130,154
10149,03-03-2012,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,19,115,134
10150,03-03-2012,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,12,94,106
10151,04-03-2012,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,5,67,72
10152,04-03-2012,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,16,60,76
10153,04-03-2012,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,14,66,80
10154,04-03-2012,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,5,21,26
10155,04-03-2012,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,3,11,14
10156,04-03-2012,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,0,5,5
10157,04-03-2012,1,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,0,5,5
10158,04-03-2012,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,2,21,23
10159,04-03-2012,1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,12,54,66
10160,04-03-2012,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,14,104,118
10161,04-03-2012,1,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,31,161,192
10162,04-03-2012,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,64,192,256
10163,04-03-2012,1,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,71,256,327
10164,04-03-2012,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364
10165,04-03-2012,1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,106,226,332
10166,04-03-2012,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334
10167,04-03-2012,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,68,231,299
10168,04-03-2012,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,49,214,263
10169,04-03-2012,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,20,164,184
10170,04-03-2012,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,12,120,132
10171,04-03-2012,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,8,80,88
10172,04-03-2012,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,9,70,79
10173,04-03-2012,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,9,53,62
10174,04-03-2012,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,2,24,26
10175,05-03-2012,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,2,15,17
10176,05-03-2012,1,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,3,3,6
10177,05-03-2012,1,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,1,3,4
10178,05-03-2012,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,0,1,1
10179,05-03-2012,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,0,1,1
10180,05-03-2012,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18
10181,05-03-2012,1,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,2,89,91
10182,05-03-2012,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260
10183,05-03-2012,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428
10184,05-03-2012,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197
10185,05-03-2012,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0,12,74,86
10186,05-03-2012,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,17,86,103
10187,05-03-2012,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0,15,122,137
10188,05-03-2012,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,11,109,120
10189,05-03-2012,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,13,115,128
10190,05-03-2012,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,20,110,130
10191,05-03-2012,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,30,180,210
10192,05-03-2012,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,11,376,387
10193,05-03-2012,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,12,363,375
10194,05-03-2012,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,6,220,226
10195,05-03-2012,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,8,171,179
10196,05-03-2012,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,4,116,120
10197,05-03-2012,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,2,76,78
10198,05-03-2012,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,2,29,31
10199,06-03-2012,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8
10200,06-03-2012,1,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,0,6,6
10201,06-03-2012,1,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,0,4,4
10202,06-03-2012,1,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,0,1,1
10203,06-03-2012,1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,0,3,3
10204,06-03-2012,1,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,0,25,25
10205,06-03-2012,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,3,99,102
10206,06-03-2012,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,5,270,275
10207,06-03-2012,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,14,487,501
10208,06-03-2012,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0,11,222,233
10209,06-03-2012,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0,16,113,129
10210,06-03-2012,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,20,110,130
10211,06-03-2012,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,9,129,138
10212,06-03-2012,1,1,3,13,0,2,1,1,0.3,0.303,0.39,0.1343,16,148,164
10213,06-03-2012,1,1,3,14,0,2,1,1,0.32,0.303,0.36,0.2239,20,116,136
10214,06-03-2012,1,1,3,15,0,2,1,1,0.34,0.303,0.36,0.2985,24,142,166
10215,06-03-2012,1,1,3,16,0,2,1,1,0.36,0.3333,0.32,0.2836,22,228,250
10216,06-03-2012,1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,21,425,446
10217,06-03-2012,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,15,442,457
10218,06-03-2012,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,9,278,287
10219,06-03-2012,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.194,3,184,187
10220,06-03-2012,1,1,3,21,0,2,1,1,0.32,0.3182,0.49,0.194,5,143,148
10221,06-03-2012,1,1,3,22,0,2,1,1,0.28,0.2727,0.56,0.1642,5,101,106
10222,06-03-2012,1,1,3,23,0,2,1,1,0.28,0.2727,0.61,0.2239,3,51,54
10223,07-03-2012,1,1,3,0,0,3,1,1,0.28,0.2576,0.65,0.2836,3,12,15
10224,07-03-2012,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,1,4,5
10225,07-03-2012,1,1,3,2,0,3,1,1,0.3,0.2879,0.56,0.2836,0,4,4
10226,07-03-2012,1,1,3,3,0,3,1,1,0.3,0.2727,0.56,0.3582,1,2,3
10227,07-03-2012,1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,0,3,3
10228,07-03-2012,1,1,3,5,0,3,1,1,0.28,0.2576,0.56,0.2985,0,18,18
10229,07-03-2012,1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,4,104,108
10230,07-03-2012,1,1,3,7,0,3,1,1,0.26,0.2273,0.65,0.3881,12,332,344
10231,07-03-2012,1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566
10232,07-03-2012,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,12,252,264
10233,07-03-2012,1,1,3,10,0,3,1,1,0.36,0.3333,0.5,0.2985,20,127,147
10234,07-03-2012,1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,33,128,161
10235,07-03-2012,1,1,3,12,0,3,1,1,0.44,0.4394,0.38,0.3881,40,175,215
10236,07-03-2012,1,1,3,13,0,3,1,1,0.5,0.4848,0.34,0.4179,26,179,205
10237,07-03-2012,1,1,3,14,0,3,1,1,0.52,0.5,0.36,0.3284,38,137,175
10238,07-03-2012,1,1,3,15,0,3,1,1,0.54,0.5152,0.37,0.4478,44,165,209
10239,07-03-2012,1,1,3,16,0,3,1,1,0.56,0.5303,0.37,0.4179,34,254,288
10240,07-03-2012,1,1,3,17,0,3,1,1,0.56,0.5303,0.43,0.4925,58,554,612
10241,07-03-2012,1,1,3,18,0,3,1,1,0.56,0.5303,0.4,0.4627,35,509,544
10242,07-03-2012,1,1,3,19,0,3,1,1,0.54,0.5152,0.42,0.3582,16,345,361
10243,07-03-2012,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,18,242,260
10244,07-03-2012,1,1,3,21,0,3,1,1,0.44,0.4394,0.62,0.2537,11,177,188
10245,07-03-2012,1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,10,149,159
10246,07-03-2012,1,1,3,23,0,3,1,1,0.44,0.4394,0.62,0.3284,4,58,62
10247,08-03-2012,1,1,3,0,0,4,1,1,0.44,0.4394,0.62,0.3284,11,35,46
10248,08-03-2012,1,1,3,1,0,4,1,1,0.46,0.4545,0.63,0.3284,4,17,21
10249,08-03-2012,1,1,3,2,0,4,1,1,0.46,0.4545,0.63,0.3881,6,5,11
10250,08-03-2012,1,1,3,3,0,4,1,1,0.46,0.4545,0.63,0.3881,0,3,3
10251,08-03-2012,1,1,3,4,0,4,1,1,0.44,0.4394,0.72,0.2836,0,2,2
10252,08-03-2012,1,1,3,5,0,4,1,1,0.42,0.4242,0.77,0.2239,1,28,29
10253,08-03-2012,1,1,3,6,0,4,1,1,0.42,0.4242,0.77,0.2537,4,105,109
10254,08-03-2012,1,1,3,7,0,4,1,1,0.42,0.4242,0.77,0.3582,8,326,334
10255,08-03-2012,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.3881,12,573,585
10256,08-03-2012,1,1,3,9,0,4,1,1,0.46,0.4545,0.72,0.4627,19,282,301
10257,08-03-2012,1,1,3,10,0,4,1,1,0.5,0.4848,0.68,0.4627,19,119,138
10258,08-03-2012,1,1,3,11,0,4,1,2,0.54,0.5152,0.6,0.4627,48,156,204
10259,08-03-2012,1,1,3,12,0,4,1,2,0.56,0.5303,0.6,0.4478,27,224,251
10260,08-03-2012,1,1,3,13,0,4,1,2,0.6,0.6212,0.49,0.6418,35,198,233
10261,08-03-2012,1,1,3,14,0,4,1,2,0.62,0.6212,0.43,0.6418,48,155,203
10262,08-03-2012,1,1,3,15,0,4,1,1,0.64,0.6212,0.38,0.6866,24,161,185
10263,08-03-2012,1,1,3,16,0,4,1,2,0.62,0.6212,0.41,0.6418,37,305,342
10264,08-03-2012,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567,52,545,597
10265,08-03-2012,1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522,45,545,590
10266,08-03-2012,1,1,3,19,0,4,1,2,0.6,0.6212,0.4,0.4478,21,395,416
10267,08-03-2012,1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881,20,282,302
10268,08-03-2012,1,1,3,21,0,4,1,1,0.6,0.6212,0.43,0.3881,27,206,233
10269,08-03-2012,1,1,3,22,0,4,1,1,0.56,0.5303,0.49,0.3284,12,141,153
10270,08-03-2012,1,1,3,23,0,4,1,2,0.56,0.5303,0.49,0.4478,6,88,94
10271,09-03-2012,1,1,3,0,0,5,1,2,0.58,0.5455,0.49,0.4627,3,51,54
10272,09-03-2012,1,1,3,1,0,5,1,3,0.56,0.5303,0.52,0.4925,4,22,26
10273,09-03-2012,1,1,3,2,0,5,1,3,0.48,0.4697,0.77,0.4179,2,9,11
10274,09-03-2012,1,1,3,3,0,5,1,1,0.46,0.4545,0.77,0.5224,0,7,7
10275,09-03-2012,1,1,3,4,0,5,1,3,0.4,0.4091,0.66,0.2836,0,1,1
10276,09-03-2012,1,1,3,5,0,5,1,3,0.4,0.4091,0.66,0.2836,2,27,29
10277,09-03-2012,1,1,3,6,0,5,1,2,0.4,0.4091,0.5,0.3582,2,83,85
10278,09-03-2012,1,1,3,7,0,5,1,2,0.38,0.3939,0.4,0.2985,6,262,268
10279,09-03-2012,1,1,3,8,0,5,1,2,0.34,0.2879,0.42,0.5224,17,484,501
10280,09-03-2012,1,1,3,9,0,5,1,2,0.34,0.2879,0.42,0.5224,17,267,284
10281,09-03-2012,1,1,3,10,0,5,1,2,0.34,0.2879,0.36,0.4925,14,145,159
10282,09-03-2012,1,1,3,11,0,5,1,2,0.36,0.3333,0.34,0.3582,17,170,187
10283,09-03-2012,1,1,3,12,0,5,1,1,0.36,0.3333,0.34,0.4179,27,174,201
10284,09-03-2012,1,1,3,13,0,5,1,2,0.38,0.3939,0.29,0.3881,49,175,224
10285,09-03-2012,1,1,3,14,0,5,1,1,0.42,0.4242,0.28,0.4627,49,129,178
10286,09-03-2012,1,1,3,15,0,5,1,1,0.46,0.4545,0.24,0.2537,50,188,238
10287,09-03-2012,1,1,3,16,0,5,1,1,0.48,0.4697,0.23,0.4179,51,292,343
10288,09-03-2012,1,1,3,17,0,5,1,1,0.46,0.4545,0.24,0.3881,68,498,566
10289,09-03-2012,1,1,3,18,0,5,1,1,0.44,0.4394,0.26,0.5224,30,440,470
10290,09-03-2012,1,1,3,19,0,5,1,1,0.42,0.4242,0.28,0.6119,12,232,244
10291,09-03-2012,1,1,3,20,0,5,1,1,0.38,0.3939,0.32,0.3582,3,156,159
10292,09-03-2012,1,1,3,21,0,5,1,1,0.36,0.3333,0.34,0.3284,8,133,141
10293,09-03-2012,1,1,3,22,0,5,1,1,0.34,0.2879,0.31,0.4925,7,100,107
10294,09-03-2012,1,1,3,23,0,5,1,1,0.32,0.303,0.33,0.2985,9,77,86
10295,10-03-2012,1,1,3,0,0,6,0,1,0.3,0.2727,0.36,0.3582,9,68,77
10296,10-03-2012,1,1,3,1,0,6,0,1,0.3,0.2879,0.36,0.2537,1,50,51
10297,10-03-2012,1,1,3,2,0,6,0,1,0.26,0.2424,0.41,0.2537,12,30,42
10298,10-03-2012,1,1,3,3,0,6,0,1,0.26,0.2273,0.41,0.2985,0,16,16
10299,10-03-2012,1,1,3,4,0,6,0,1,0.24,0.2121,0.41,0.3582,1,3,4
10300,10-03-2012,1,1,3,5,0,6,0,1,0.22,0.2121,0.42,0.2836,3,7,10
10301,10-03-2012,1,1,3,6,0,6,0,1,0.22,0.2121,0.44,0.2836,1,11,12
10302,10-03-2012,1,1,3,7,0,6,0,1,0.22,0.2121,0.44,0.2537,4,36,40
10303,10-03-2012,1,1,3,8,0,6,0,1,0.22,0.2121,0.44,0.2985,15,96,111
10304,10-03-2012,1,1,3,9,0,6,0,1,0.24,0.2121,0.41,0.3284,21,127,148
10305,10-03-2012,1,1,3,10,0,6,0,1,0.26,0.2273,0.35,0.4179,47,176,223
10306,10-03-2012,1,1,3,11,0,6,0,1,0.3,0.2727,0.33,0.3284,56,218,274
10307,10-03-2012,1,1,3,12,0,6,0,1,0.3,0.2727,0.33,0.3284,88,241,329
10308,10-03-2012,1,1,3,13,0,6,0,1,0.32,0.303,0.29,0.2836,89,268,357
10309,10-03-2012,1,1,3,14,0,6,0,1,0.34,0.3182,0.27,0.2836,117,262,379
10310,10-03-2012,1,1,3,15,0,6,0,1,0.34,0.3636,0.25,0,132,274,406
10311,10-03-2012,1,1,3,16,0,6,0,1,0.36,0.3636,0.23,0,115,275,390
10312,10-03-2012,1,1,3,17,0,6,0,1,0.36,0.3788,0.23,0,104,250,354
10313,10-03-2012,1,1,3,18,0,6,0,1,0.36,0.3636,0.21,0.0896,67,230,297
10314,10-03-2012,1,1,3,19,0,6,0,1,0.34,0.3636,0.25,0,25,159,184
10315,10-03-2012,1,1,3,20,0,6,0,1,0.32,0.3333,0.33,0.1343,20,101,121
10316,10-03-2012,1,1,3,21,0,6,0,1,0.3,0.2879,0.39,0.2239,16,94,110
10317,10-03-2012,1,1,3,22,0,6,0,1,0.26,0.2576,0.44,0.1642,19,81,100
10318,10-03-2012,1,1,3,23,0,6,0,1,0.26,0.2576,0.41,0.194,6,77,83
10319,11-03-2012,1,1,3,0,0,0,0,1,0.26,0.2879,0.44,0.0896,7,62,69
10320,11-03-2012,1,1,3,1,0,0,0,1,0.24,0.2424,0.52,0.1642,4,57,61
10321,11-03-2012,1,1,3,3,0,0,0,1,0.24,0.2424,0.6,0.1343,15,51,66
10322,11-03-2012,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,7,15,22
10323,11-03-2012,1,1,3,5,0,0,0,1,0.24,0.2424,0.6,0.1642,2,5,7
10324,11-03-2012,1,1,3,6,0,0,0,1,0.24,0.2424,0.7,0.1642,2,8,10
10325,11-03-2012,1,1,3,7,0,0,0,1,0.22,0.2273,0.69,0.1343,2,15,17
10326,11-03-2012,1,1,3,8,0,0,0,1,0.22,0.2273,0.69,0.1343,4,68,72
10327,11-03-2012,1,1,3,9,0,0,0,1,0.26,0.2576,0.6,0.2239,20,70,90
10328,11-03-2012,1,1,3,10,0,0,0,1,0.32,0.303,0.49,0.2836,71,147,218
10329,11-03-2012,1,1,3,11,0,0,0,1,0.36,0.3333,0.43,0.2836,90,209,299
10330,11-03-2012,1,1,3,12,0,0,0,1,0.4,0.4091,0.37,0.2985,146,264,410
